phoneme,stress,word,time,duration,nextSeg,F1,F2,F3,F4,speaker,lesson
e,1,péccia,27.4228169,0.05509212775,ʦː,436.5280122,1809.513786,2469.231873,3304.043645,LL,11
ʦː,0,péccia,27.5031145,0.1055030784,a,1011.866382,2159.423103,3222.861215,3863.775637,LL,11
a,0,péccia,27.57273098,0.033729874,s,456.815897,1434.61606,2253.421283,3731.946615,LL,11
s,0,sô,27.65030969,0.1214275469,oː,1316.876031,2178.446403,3112.251998,3892.575274,LL,11
oː,1,sô,27.74177221,0.06149749729,m,419.7732556,977.5197116,2342.624516,2846.31359,LL,11
m,0,mujêr,27.80119135,0.057340786,u,224.2967602,467.8598912,2396.12313,3013.473364,LL,11
u,0,mujêr,27.86854561,0.077367734,j,403.2923531,733.9405526,2452.206118,3250.308556,LL,11
j,0,mujêr,27.95557563,0.096692306,eː,254.7252984,2198.164277,2510.548786,3209.117912,LL,11
eː,1,mujêr,28.1163547,0.2248658275,r,414.1359608,2142.99287,2538.98966,3345.047094,LL,11
r,0,mujêr,28.27319861,0.088822002,NA,390.1893617,1344.309444,2361.433915,3806.002473,LL,11
a,0,a,28.75595178,0.03935152,s,809.7841255,1326.793731,1776.006442,3617.416895,LL,11
s,0,stâg,28.82509802,0.098940964,t,1465.983912,2102.532886,2774.100262,3505.365933,LL,11
t,0,stâg,28.92010383,0.09107066,aː,1609.451796,2404.437432,3375.823949,4082.717726,LL,11
aː,1,stâg,28.99943385,0.067589377,g,827.0171994,1445.684937,2122.897276,3568.367192,LL,11
g,0,stâg,29.07707737,0.087697673,θ,812.430272,1525.645654,2318.577758,3140.757071,LL,11
θ,0,zétt,29.19119678,0.1405411422,e,1260.487127,1985.712077,2901.295554,3911.577922,LL,11
e,1,zétt,29.30634859,0.089762471,tː,484.6232449,2071.994615,2490.037317,4222.55637,LL,11
tː,0,zétt,29.49986283,0.2972660109,NA,292.0081777,1927.121356,2993.715367,3749.378064,LL,11
e,0,es,29.91268603,0.03822719068,s,424.3890915,1995.913109,2265.031119,2781.241619,LL,11
s,0,es,29.98801608,0.1124329138,a,1539.107306,2271.980986,2922.676734,3799.399906,LL,11
a,0,a,30.07740025,0.066335419,v,615.3093965,1401.831712,2112.820906,4292.141791,LL,11
v,0,vâg,30.14098966,0.06084340246,aː,225.6163754,1027.168047,2323.252639,3566.272426,LL,11
aː,1,vâg,30.24336842,0.1439141296,g,901.0371441,1306.679955,2199.717557,3868.09544,LL,11
g,0,vâg,30.37980411,0.1289572456,p,966.7794027,1857.925688,2403.086078,3201.958149,LL,11
p,0,pr,30.48194776,0.075330052,r,846.0536746,1457.963127,2326.203242,3350.818517,LL,11
r,0,pr,30.56119941,0.08317324,i,870.9588668,1624.250498,2442.141869,3645.121948,LL,11
i,0,i,30.63033209,0.05509212775,m,282.5199644,2196.686712,2396.781001,3305.308196,LL,11
m,0,mî,30.7000405,0.084324685,iː,282.4304489,921.3000285,2350.129842,3650.887149,LL,11
iː,1,mî,30.8032301,0.122054526,f,265.2171666,2322.356945,3421.633321,4226.279361,LL,11
f,0,furmintón:,30.91805486,0.1075949919,u,1087.661348,2038.455747,3001.540464,3904.369111,LL,11
u,0,furmintón:,30.99433894,0.044973166,r,372.0026543,863.1240874,2328.263648,3667.335484,LL,11
r,0,furmintón:,31.06348518,0.093319318,m,385.65545,1040.136397,2058.113306,2813.01458,LL,11
m,0,furmintón:,31.13993956,0.059589444,i,316.9487628,1151.030073,2076.796253,2401.776746,LL,11
i,0,furmintón:,31.20851008,0.077551595,n,342.8335953,2274.469129,2602.027486,3370.705408,LL,11
n,0,furmintón:,31.27145896,0.048346153,t,322.7555795,1399.514125,2390.624854,4227.952994,LL,11
t,0,furmintón:,31.35392685,0.116589625,o,279.6972562,2215.066805,3122.576336,3801.070406,LL,11
o,1,furmintón:,31.48288409,0.1413248661,n,596.4980197,1132.734623,2426.692022,3470.604522,LL,11
n,0,furmintón:,31.5855899,0.064086761,s,403.7175335,940.6751798,2522.594669,2468.37488,LL,11
s,0,sé,31.68604706,0.1368275495,NA,1506.71536,2364.187866,3056.927669,3793.835301,LL,11
e,1,sé,31.86183427,0.2147468653,NA,464.4338128,1898.22162,2351.160248,3159.218295,LL,11
a,0,a,32.13205156,0.076454381,d,640.1848073,1488.172719,2322.972182,3147.900599,LL,11
d,0,dégg,32.21363024,0.086702973,e,235.7365571,1408.073296,2507.618144,3947.343839,LL,11
e,1,dégg,32.31319818,0.1124329138,gː,446.3232027,1907.945382,2477.409396,3599.080852,LL,11
gː,0,dégg,32.45236632,0.1659033623,NA,1896.575901,2273.470438,3381.551903,3951.749528,LL,11
ai,0,ai,32.93889793,0.089946331,j,459.6971794,1848.124774,2527.494652,3567.068706,LL,11
j,0,ai,33.00186036,0.035978532,o,423.0896322,1721.592315,2455.403639,3488.646026,LL,11
o,1,ò,33.03502807,0.030356887,d,479.3895908,1321.478076,2477.148611,3595.416798,LL,11
d,0,da,33.08223634,0.064059645,a,250.9564563,1269.328593,2472.040935,3633.592752,LL,11
a,0,da,33.13450409,0.04047584896,f,527.6559577,1243.910339,2337.765432,3605.160676,LL,11
f,0,fèr,33.20870981,0.1079355972,ɛː,649.5827279,1890.152834,2551.971939,3428.390008,LL,11
ɛː,1,fèr,33.32169131,0.1180274056,r,606.7597977,1680.763576,2244.39302,3318.972604,LL,11
r,0,fèr,33.40881324,0.056216457,l,478.8493104,1413.82374,2347.170882,3640.523962,LL,11
l,0,la,33.46390537,0.05396779861,a,452.044038,1103.692119,2449.087395,3599.936537,LL,11
a,0,la,33.50775421,0.03372987413,m,604.2428446,1339.309116,2413.151222,3512.417566,LL,11
m,0,mî,33.56661118,0.08398408,iː,258.7925622,1737.539171,2235.630577,3592.29935,LL,11
iː,1,mî,33.63221414,0.047221824,v,327.4001237,2020.293448,2561.874329,3329.376228,LL,11
v,0,vétta,33.6850576,0.05846511516,e,382.2019397,1535.990678,2459.906687,3630.231792,LL,11
e,1,vétta,33.76263632,0.096692306,tː,514.8199673,1670.948518,2449.165076,3559.654172,LL,11
tː,0,vétta,33.8828476,0.1437302691,a,472.1147124,1646.263375,2506.736099,3798.687311,LL,11
a,0,vétta,33.98788045,0.066335419,m,517.7175416,1449.136951,2354.335628,3581.266091,LL,11
m,0,mé,34.06005907,0.078021829,e,258.0437222,1251.330156,2255.400932,3362.532248,LL,11
e,1,mé,34.15528644,0.1124329138,NA,488.1104913,1745.566243,2445.85726,3586.273091,LL,11
a,0,a,35.44657707,0.061838103,b,747.8169638,1296.302669,2193.350568,3204.976101,LL,11
b,0,bèd,35.52134496,0.087697673,ɛː,264.1824954,1241.124715,2459.673685,3645.922695,LL,11
ɛː,1,bèd,35.6174751,0.1045626098,d,608.776544,1791.061289,2465.582284,3626.073312,LL,11
d,0,bèd,35.71079442,0.082076027,a,242.9938674,1571.983715,2575.63611,3690.692787,LL,11
a,0,al,35.78137848,0.059092094,l,586.4185628,1368.222877,2410.730598,3750.911795,LL,11
l,0,al,35.8350976,0.048346153,m,358.3623445,1337.67568,2325.559125,3684.787687,LL,11
m,0,mî,35.91098982,0.1034382807,iː,265.1584691,1337.867192,2303.507339,4130.484761,LL,11
iː,1,mî,35.98575771,0.046097495,p,284.2831995,2182.057224,2808.546586,3732.19523,LL,11
p,0,pîguer,36.07561211,0.1336113069,iː,261.2474919,2124.044243,2801.395406,3815.923684,LL,11
iː,1,pîguer,36.25411821,0.2234008931,g,334.6991737,2366.239885,3021.578871,3423.588133,LL,11
g,0,pîguer,36.40323501,0.074832702,w,233.159184,1823.613548,2391.472993,3802.462319,LL,11
w,0,pîguer,36.48337587,0.085449014,e,328.5735154,1207.531137,2396.289214,3607.191577,LL,11
e,0,pîguer,36.56611917,0.080037603,r,472.7294357,1619.1418,2353.027156,3822.954993,LL,11
r,0,pîguer,36.6302666,0.048257242,NA,407.7499995,1346.203692,2261.576612,4090.812324,LL,11
a,0,anc,37.01531041,0.1059561173,n,898.7232109,1586.307397,2159.657213,3815.054647,LL,11
n,0,anc,37.1126419,0.088706851,s,654.9691326,1673.766109,2405.006577,4678.842505,LL,11
s,0,s'a,37.24031059,0.166630531,a,1531.784915,2074.595348,3373.325007,3784.369189,LL,11
a,0,s'a,37.35299983,0.058747946,v,608.4603625,1426.044578,2288.645667,3849.443081,LL,11
v,0,vadd,37.42643476,0.088121919,a,256.8522243,1100.736822,2407.554491,3831.621927,LL,11
a,1,vadd,37.52892576,0.1168600799,dː,819.5311318,1324.131748,2377.620236,3759.021444,LL,11
dː,0,vadd,37.71623249,0.2577533908,i,214.5678932,1499.215247,2664.265474,3908.404186,LL,11
i,0,di,37.88602294,0.081827496,m,282.4830762,2155.872053,2704.672631,3593.298642,LL,11
m,0,moramazè,37.9697896,0.085705834,o,289.8917791,964.6877378,2431.692679,3380.789625,LL,11
o,0,moramazè,38.05198266,0.078680285,r,485.39684,969.5871498,2311.451172,3467.018613,LL,11
r,0,moramazè,38.13470028,0.086754943,a,537.0400678,1176.119163,1577.381197,3568.799593,LL,11
a,0,moramazè,38.19591195,0.035668396,m,603.9780053,1237.000015,1984.327946,3671.875152,LL,11
m,0,moramazè,38.25675803,0.086023778,a,250.8294694,1025.714258,2408.593555,2522.367937,LL,11
a,0,moramazè,38.33168073,0.063821625,θ,641.8457665,1278.042886,2426.049419,3946.062714,LL,11
θ,0,moramazè,38.43597741,0.1447717246,ɛː,1029.460957,1884.307347,2886.719853,3615.862387,LL,11
ɛː,1,moramazè,38.62876159,0.2407966279,NA,584.4635528,1907.116697,2429.305697,3819.604508,LL,11
t,0,torturèr,39.00315575,0.086023778,o,1444.262954,2194.034294,3114.298681,3869.288394,LL,11
o,0,torturèr,39.07449254,0.05664980527,r,450.7732662,974.5493162,2425.67942,3177.397304,LL,11
r,0,torturèr,39.14005944,0.074484003,t,425.5398254,1083.204646,2164.121579,2888.86039,LL,11
t,0,torturèr,39.22435066,0.094098436,u,408.2910541,1554.413914,2711.651867,3630.624282,LL,11
u,0,torturèr,39.29918753,0.0555752942,r,388.3502607,840.4298814,2585.914202,3305.449365,LL,11
r,0,torturèr,39.35530008,0.056649805,ɛː,417.3442438,1108.967248,2076.667101,3080.379448,LL,11
ɛː,1,torturèr,39.44027478,0.1132996105,r,637.8150236,1657.809902,2301.819991,3734.151923,LL,11
r,0,torturèr,39.51617344,0.038497701,u,388.5548154,1180.804538,1845.404428,2928.176201,LL,11
u,0,un,39.57476243,0.078680285,n,385.6947851,788.8148936,2225.210067,3068.158576,LL,11
n,0,un,39.67022785,0.1122505401,g,440.9917159,571.376164,2286.039592,2930.671643,LL,11
g,0,gât,39.77040135,0.088096479,aː,214.1146074,1403.993829,2451.489084,3980.355113,LL,11
aː,1,gât,39.99307132,0.3572434498,t,833.4011039,1376.46299,2223.397716,3839.606684,LL,11
t,0,gât,40.24827519,0.1531642883,NA,577.6900302,1297.355167,2540.611244,3662.541844,LL,11
o,0,o,40.65307967,0.03881560731,d,435.249066,891.8655616,2849.602599,3209.801164,LL,11
d,0,dèr,40.71340122,0.081827496,ɛː,248.0073806,1100.233163,2741.766176,3785.875508,LL,11
ɛː,1,dèr,40.80309675,0.097563554,r,542.4835179,1881.59248,2505.569286,3789.816771,LL,11
r,0,dèr,40.88754692,0.071336792,d,437.4929206,1233.746646,2086.166809,3745.974724,LL,11
d,0,däl,40.96928858,0.092146528,æ,222.2375855,1248.060068,2599.563928,3657.807087,LL,11
æ,1,däl,41.04945663,0.06818958,l,449.4908769,1808.130228,2553.742562,3808.922118,LL,11
l,0,däl,41.13217425,0.097245647,b,276.0617053,1560.184427,2697.609082,3475.328558,LL,11
b,0,bòt,41.24298468,0.1243752085,ɔː,207.0208504,963.9846401,2513.763547,4352.41447,LL,11
ɔː,1,bòt,41.39733153,0.1843184961,t,450.6458161,749.943572,3006.409187,3379.110087,LL,11
t,0,bòt,41.53932162,0.099661694,a,356.7343316,824.1262363,2814.35151,3331.669991,LL,11
a,0,a,41.6212095,0.064114053,u,483.2970264,1075.284988,2644.332431,3387.304688,LL,11
u,0,un,41.67844421,0.050355382,n,339.1078683,693.435903,2487.53351,2971.759963,LL,11
n,0,un,41.73614309,0.065042369,i,321.9957744,2441.179258,2673.778209,3860.339173,LL,11
i,0,imigrè,41.78964568,0.041962819,m,356.9563207,2074.689581,2449.556529,3434.127141,LL,11
m,0,imigrè,41.84298932,0.064724463,i,271.677579,1102.164031,2294.810052,3709.5124,LL,11
i,0,imigrè,41.90892181,0.06714051,g,293.4861704,2243.164004,3118.594356,3710.428135,LL,11
g,0,imigrè,41.97485428,0.064724425,r,262.9659694,2100.041278,2225.625331,3663.58958,LL,11
r,0,imigrè,42.04393396,0.073434933,ɛː,490.3101102,1487.904773,2136.971894,3497.834707,LL,11
ɛː,1,imigrè,42.16584548,0.1703881143,NA,629.1611363,1851.396261,2389.828666,3831.10747,LL,11
i,0,in,43.09415836,0.093367272,n,427.1756667,1513.03782,2612.890473,3824.058173,LL,11
n,0,in,43.15343084,0.02517769123,s,498.8370406,2195.460178,2663.318234,4218.859751,LL,11
s,0,sti,43.19119738,0.050355382,t,1223.996124,2092.512755,3099.288824,3875.175428,LL,11
t,0,sti,43.26335117,0.093952203,i,1166.558768,2656.716873,3462.599827,NA,LL,11
i,0,sti,43.33288229,0.04511003012,k,272.4693187,2231.758625,2595.390185,3687.675715,LL,11
k,0,chèS,43.40474362,0.098612624,ɛː,262.4975172,2090.184002,2543.578409,3819.599848,LL,11
ɛː,1,chèS,43.51023559,0.1123713323,z,552.9882965,2045.29792,2538.391739,3906.533035,LL,11
z,0,chèS,43.59946698,0.066091439,k,918.057926,2013.026296,3081.167804,3732.749175,LL,11
k,0,che,43.67447552,0.083925637,e,475.2297078,1921.632616,2872.392561,3592.927435,LL,11
e,0,che,43.73718768,0.04149868,k,391.6902067,2017.478738,2323.651905,4268.690832,LL,11
k,0,qué,43.81037782,0.1048816062,w,306.4560518,2117.634374,2206.644256,3838.788985,LL,11
w,0,qué,43.88694724,0.04825724152,e,463.8599074,1293.744918,2088.735426,4129.61287,LL,11
e,1,qué,43.94674426,0.071336792,NA,504.3543038,1762.494383,2239.259874,4079.12155,LL,11
a,0,a,44.18462575,0.05350259386,m,715.1446156,1170.390791,2221.66434,3494.781477,LL,11
m,0,m,44.2465209,0.070287721,ʦ,312.0092521,1020.497669,2325.774676,2693.298011,LL,11
ʦ,0,ciâm,44.34654818,0.1297668317,aː,1023.461358,2060.277727,3009.754841,3575.031982,LL,11
aː,1,ciâm,44.47280222,0.1227412447,m,786.7190534,1262.53562,2248.629752,3565.845472,LL,11
m,0,ciâm,44.57784278,0.087339874,NA,400.7400214,1225.756701,1366.006623,2426.692252,LL,11
ʦ,0,cîSa,44.74530303,0.1363791608,iː,1111.273752,2160.154862,3136.10767,3789.589477,LL,11
iː,1,cîSa,44.93081683,0.2346484379,z,286.1002558,2273.145389,2821.468158,3705.373205,LL,11
z,0,cîSa,45.11947784,0.1426735836,a,1727.839883,3048.556761,3590.797681,4408.45102,LL,11
a,0,cîSa,45.24549981,0.1093703537,NA,511.6181051,1542.413918,2327.775037,3633.445684,LL,11
s,0,se,46.31086445,0.1405754427,e,1404.433378,2336.569217,3545.08637,4103.806006,LL,11
e,0,se,46.40528079,0.048257242,p,405.9082856,1679.109473,2427.195942,3491.338382,LL,11
p,0,pò,46.4969155,0.135012184,ɔː,306.0263681,1635.71618,2605.006457,3280.178343,LL,11
ɔː,1,pò,46.63943013,0.1500170769,NA,600.9173572,980.6665673,2451.888968,3528.722088,LL,11
ai,0,ai,47.02768152,0.1359150217,e,410.6494326,2008.74336,2771.612634,3605.503918,LL,11
e,1,é,47.12367147,0.056064874,d,389.2316842,2009.627381,2548.32486,3706.034683,LL,11
d,0,di,47.18137034,0.059332878,i,274.0893684,1945.678169,2445.932792,3725.798489,LL,11
i,0,di,47.2425089,0.062944228,d,299.0320333,2060.49212,2532.342528,3675.993688,LL,11
d,0,delincuént,47.2991587,0.050355382,e,242.2620178,1966.733968,2440.343561,3613.697763,LL,11
e,0,delincuént,47.34995278,0.051232779,l,390.7570176,1891.61278,2492.815641,3671.218479,LL,11
l,0,delincuént,47.40599221,0.06084608714,i,282.7223508,1625.657628,2415.793537,3461.935482,LL,11
i,0,delincuént,47.47313272,0.073434933,n,331.4245097,2138.996131,2714.853385,3677.772465,LL,11
n,0,delincuént,47.53660149,0.053502594,k,364.6640669,2253.823204,2438.518833,3706.470381,LL,11
k,0,delincuént,47.60582742,0.084949267,w,729.3563358,1030.367048,2267.066515,3370.73514,LL,11
w,0,delincuént,47.66875893,0.040913748,e,383.7979307,1266.59494,2225.162509,3396.289846,LL,11
e,1,delincuént,47.72331059,0.06818958,n,412.5417604,2032.84277,2530.089402,3653.217175,LL,11
n,0,delincuént,47.78258307,0.050355382,t,412.7383304,2169.808527,2463.857706,4100.271139,LL,11
t,0,delincuént,47.85810343,0.1006853243,i,351.2631894,2194.31429,3157.083833,3739.477401,LL,11
i,0,in,47.93294029,0.048988406,n,315.1328569,2136.413719,2595.708031,3726.426847,LL,11
n,0,in,47.98156311,0.04825724152,m,377.7514378,1974.617482,2400.622207,3703.608489,LL,11
m,0,muturén,48.03401664,0.056649805,u,473.2093785,2323.261452,2497.180799,3642.026704,LL,11
u,0,muturén,48.09591179,0.06714051,t,316.3231056,735.4050665,2478.316718,3332.714857,LL,11
t,0,muturén,48.18244739,0.1059306767,u,262.0693167,1568.605953,2829.918804,3667.718891,LL,11
u,0,muturén,48.26059042,0.050355382,r,420.166129,987.4966896,2449.619646,3254.963512,LL,11
r,0,muturén,48.32720639,0.082876567,e,444.5653069,1294.06938,2137.571037,3726.793462,LL,11
e,1,muturén,48.43240591,0.127522458,n,428.0681386,2001.072219,2600.367494,3717.905495,LL,11
n,0,muturén,48.52134483,0.050355382,k,567.2676961,2505.896546,2552.6713,4668.530766,LL,11
k,0,ch'i,48.59274201,0.092438993,i,291.747675,2114.262736,2693.653905,2994.343519,LL,11
i,0,ch'i,48.65732024,0.036717466,p,288.1769273,2097.010089,2527.370337,3599.7919,LL,11
p,0,pôrten,48.73689065,0.1224233385,oː,287.0656302,1873.821485,2206.740756,3515.149452,LL,11
oː,1,pôrten,48.86524282,0.1342810199,r,444.6608948,790.2147617,2624.07941,3249.279154,LL,11
r,0,pôrten,48.96894185,0.073117026,t,379.9869185,1031.514397,2552.944796,2958.488122,LL,11
t,0,pôrten,49.05113493,0.091269131,e,670.1513767,1889.050318,3229.989784,4109.211216,LL,11
e,0,pôrten,49.12336182,0.05318464952,n,425.5610058,1716.004458,2440.093822,3676.464974,LL,11
n,0,pôrten,49.19139242,0.082876567,v,299.8534651,1478.848102,2353.899058,3387.555891,LL,11
v,0,vî,49.26377829,0.061895158,iː,217.1250379,1539.159174,2333.07751,3426.247712,LL,11
iː,1,vî,49.34139678,0.093341831,l,273.651899,2124.66201,2457.806759,3431.538862,LL,11
l,0,la,49.41114725,0.046159101,a,291.1784435,1502.232896,2584.370888,3673.509933,LL,11
a,0,la,49.46097809,0.05350259386,b,579.5931825,1401.812511,2536.619291,3619.915271,LL,11
b,0,bûrsa,49.53897489,0.1024909996,uː,217.5493495,1070.774369,2478.992379,4017.996929,LL,11
uː,1,bûrsa,49.6449914,0.1095420272,r,282.3422829,653.7533747,2688.73096,3291.994503,LL,11
r,0,bûrsa,49.7396271,0.079729356,s,320.4360385,862.6202521,2476.16832,3116.652522,LL,11
s,0,bûrsa,49.84849836,0.1380131627,a,1220.620812,2017.912055,3070.599352,3679.433113,LL,11
a,0,a,49.95323373,0.071457584,u,575.6124613,1195.350508,2351.341644,3202.901437,LL,11
u,0,una,50.01571382,0.05350259386,n,450.1025577,711.5951251,2360.483616,2989.762255,LL,11
n,0,una,50.08180526,0.078680285,a,298.5775569,956.7170466,2303.643677,2721.534486,LL,11
a,0,una,50.1478967,0.05350259386,v,581.3489504,1317.933126,2469.828313,3847.59922,LL,11
v,0,vècia,50.21023055,0.071165118,ɛː,292.31589,1223.362546,2238.696075,3493.790321,LL,11
ɛː,1,vècia,50.3349841,0.1783419795,ʦ,624.0022213,1666.354644,2181.710838,3100.951932,LL,11
ʦ,0,vècia,50.49922403,0.1501378692,a,1050.429212,1976.921328,2999.987327,3900.990209,LL,11
a,0,vècia,50.64143347,0.1342810199,NA,569.9112024,1609.217169,2378.080643,3909.109286,LL,11
a,0,a,51.10131415,0.075533074,m,689.4681803,1444.719423,2616.908775,3856.576431,LL,11
m,0,mé,51.18104351,0.083925637,e,288.2210406,1276.587074,2132.751474,3480.783162,LL,11
e,1,mé,51.32549733,0.204981999,k,451.13326,2051.79492,2704.232773,3848.01262,LL,11
k,0,cus'am,51.47834371,0.1007107649,u,1007.889191,1969.828821,3546.501493,4386.572227,LL,11
u,0,cus'am,51.54915597,0.040913748,s,375.314214,991.441413,2302.039825,3238.732087,LL,11
s,0,cus'am,51.61508845,0.090951224,a,1375.995329,1954.486397,3152.410871,3472.51887,LL,11
a,0,cus'am,51.68626629,0.051404453,m,573.3720813,1368.357575,2368.901413,3288.322162,LL,11
m,0,cus'am,51.74290338,0.061869717,n,289.0722827,1067.636608,2230.521803,3002.895436,LL,11
n,0,n,51.80950663,0.071336792,i,328.6335553,1275.622901,2438.918021,2600.01688,LL,11
i,0,in,51.88399063,0.077631215,n,339.8096717,2098.340666,2606.3585,3614.581879,LL,11
n,0,in,51.97106348,0.096514483,f,329.1262801,1139.675515,2300.058548,3058.335921,LL,11
f,0,frêga,52.07071246,0.1027834653,r,1337.855415,2542.663305,2788.631467,3701.32718,LL,11
r,0,frêga,52.16668968,0.08917099,eː,345.3425068,1369.850454,2281.391664,2405.302798,LL,11
eː,1,frêga,52.30702034,0.1914903159,g,406.4477358,2031.491434,2603.677536,3608.912083,LL,11
g,0,frêga,52.44105657,0.076582144,a,256.9277954,2092.200217,2267.093181,3571.210135,LL,11
a,0,frêga,52.5572713,0.1558473225,n,510.2327396,1607.088739,2438.401133,3631.779557,LL,11
n,0,nå,52.70060291,0.1308159022,ɑ,284.7481875,1052.922418,2318.639437,2522.455787,LL,11
ɑ,1,nå,52.84259301,0.1531642883,n,770.9911965,1397.313379,2570.92252,3531.968027,LL,11
n,0,nå,52.94651136,0.054672419,ɑ,302.0977636,1251.897238,2500.087994,2760.319163,LL,11
ɑ,1,nå,53.11755754,0.2874199437,NA,795.3434556,1427.010073,2483.859206,3537.897782,LL,11
m,0,mé,53.64098007,0.098612624,e,269.7479304,1370.563626,2307.618327,2361.061762,LL,11
e,1,mé,53.75847596,0.1363791608,NA,475.0228697,2109.633705,2752.501127,3678.097227,LL,11
a,0,a,53.94661243,0.05350259386,t,711.1984048,1455.923189,2231.364371,3377.865424,LL,11
t,0,tîr,54.03090365,0.1150798452,iː,616.5519767,1529.672024,2087.723479,3519.184363,LL,11
iː,1,tîr,54.13827442,0.099661694,r,312.8443167,2076.068705,2480.742452,3606.511371,LL,11
